date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close
2015/2/24,33.235001,33.400002,32.7925,33.0425,276912400,82.88453363,76.33251246,125.3705474,114.0671049,28.83415008,29.45893192,27.932325,28.113071,1.220928424,30.7006248,0.607502,0.545625072,0.598625774,32.197498
2015/2/25,32.889999,32.900002,32.037498,32.197498,298846800,59.3141094,65.06604414,-6.340710903,61.54420701,28.92000002,29.56632666,28.00634998,28.19395236,1.165699933,30.9462497,1.005002,0.611250347,0.627652647,32.605
2015/2/26,32.197498,32.717499,31.6525,32.605,365150000,64.92587524,67.55322023,-28.51855001,52.19599842,29.02345,29.68549032,28.08264998,28.28130154,1.141652701,31.13512475,1.064999,0.676071583,0.658891672,32.115002
2015/2/27,32.5,32.642502,32.060001,32.115002,248059200,54.39984266,61.85087074,-47.46609442,40.69352206,29.12460002,29.78076529,28.15474999,28.35721786,1.07071383,31.25462485,0.582501,0.662704357,0.653435196,32.272499
2015/3/2,32.3125,32.57,32.075001,32.272499,192386800,57.01324529,62.9339173,-46.97009414,36.17685525,29.2363,29.87848034,28.22842497,28.43474964,1.015496938,31.40374975,0.494999,0.638746449,0.642118325,32.34
2015/3/3,32.240002,32.380001,32.022499,32.34,151265200,58.21078227,63.41332831,-59.91504863,14.91518783,29.33604998,29.97501052,28.30494997,28.51208276,0.966047922,31.5378748,0.357502,0.59856867,0.621788587,32.134998
2015/3/4,32.275002,32.389999,32.080002,32.134998,126665200,52.98115893,60.83967085,-68.80615977,-12.88218704,29.41549994,30.05971591,28.37429994,28.58382495,0.899943286,31.6614997,0.309997,0.557344146,0.59951776,31.602501
2015/3/5,32.145,32.1875,31.440001,31.602501,226068400,41.64356838,54.63671708,-228.9580996,-136.3516115,29.48864996,30.12021729,28.43777496,28.64360178,0.795417747,31.7471248,0.747499,0.584509125,0.610087848,31.65
2015/3/6,32.099998,32.342499,31.565001,31.65,291368400,42.91483506,55.07669951,-97.80179095,-116.1822522,29.55694994,30.18020877,28.50244995,28.70313545,0.708249023,31.83037475,0.777498,0.612078964,0.622045716,31.785
2015/3/9,31.99,32.392502,31.264999,31.785,354114000,46.76055414,56.37188302,-74.52661665,-119.1017288,29.62994994,30.24314176,28.57077496,28.76416351,0.642652455,31.93299975,1.127503,0.68571097,0.658149808,31.127501
2015/3/10,31.602501,31.805,30.950001,31.127501,275426400,33.81605276,48.96713393,-148.6307391,-195.1148202,29.69244994,30.27782251,28.63517497,28.81096305,0.531485396,31.9928748,0.854999,0.709894974,0.672210464,30.559999
2015/3/11,31.1875,31.192499,30.5275,30.559999,275756000,26.44448476,43.63895139,-162.8415424,-204.6851603,29.73369994,30.28888826,28.69692496,28.84559799,0.393061068,31.9956248,0.664999,0.703481263,0.67169536,31.112499
2015/3/12,30.577499,31.225,30.407499,31.112499,193450800,41.04233528,49.41040467,-88.91514388,-138.6855099,29.7863999,30.32118672,28.76739994,28.89048784,0.324203706,31.9902498,0.817501,0.719769797,0.682110048,30.897499
2015/3/13,31.1,31.35,30.645,30.897499,207309200,37.65005124,47.37726611,-61.5148038,-112.9962776,29.8417499,30.3437872,28.83219993,28.93023126,0.249410003,31.95437475,0.705,0.717659826,0.683745045,31.237499
2015/3/16,30.969999,31.237499,30.717501,31.237499,143497200,45.89989131,50.82340044,-32.46183051,-85.00461147,29.9145999,30.37883472,28.89517491,28.97592044,0.215091176,31.9277497,0.519998,0.689422422,0.672048827,31.76
2015/3/17,31.475,31.83,31.4125,31.76,204092400,56.27310003,55.63202923,93.21648194,-0.814734793,30.0031499,30.43299807,28.95659991,29.03105156,0.227433016,31.9178747,0.592501,0.675576505,0.66636684,32.1175
2015/3/18,31.75,32.290001,31.592501,32.1175,261083600,62.07738777,58.61391311,142.4837424,50.17843401,30.1142499,30.49905696,29.02029992,29.09217025,0.263029239,31.9147497,0.6975,0.678708433,0.668590637,31.875
2015/3/19,32.1875,32.3125,31.85,31.875,183238000,56.17625341,55.87090406,94.54249618,56.24044184,30.22044988,30.55301552,29.07697492,29.14727659,0.268575803,31.90287475,0.4625,0.647821514,0.653869877,31.475
2015/3/20,32.0625,32.099998,31.290001,31.475,274780400,47.48887079,51.58280865,25.48660138,6.229536378,30.31119988,30.58917177,29.12867492,29.19337078,0.237951877,31.85787475,0.809997,0.67098944,0.665021815,31.8025
2015/3/23,31.780001,31.9625,31.629999,31.8025,150838800,54.24737105,54.65166185,42.27501181,41.94217743,30.38779988,30.63675327,29.18392492,29.24503743,0.237372427,31.78549975,0.4875,0.644776663,0.652341685,31.672501
2015/3/24,31.807501,32.009998,31.639999,31.672501,131369200,51.19589733,53.20993612,21.00347343,45.54394768,30.46119988,30.67737083,29.23379994,29.29310667,0.223843052,31.7169998,0.369999,0.605522711,0.63217435,30.844999
2015/3/25,31.635,31.705,30.844999,30.844999,206620800,36.11090386,45.0611126,-187.9012362,-58.94657528,30.53184986,30.68394448,29.27389994,29.32383762,0.144680641,31.64937485,0.860001,0.641876753,0.648447682,31.059999
2015/3/26,30.690001,31.219999,30.65,31.059999,190291600,41.34931137,47.31854138,-132.7475366,-73.09553197,30.60194984,30.69869172,29.31704992,29.35821751,0.098161024,31.5721248,0.569999,0.631608502,0.642844205,30.8125
2015/3/27,31.1425,31.174999,30.727501,30.8125,158184800,37.24770623,45.02499492,-94.75601931,-74.50437085,30.66919982,30.70315479,29.35517492,29.38701555,0.040851876,31.5069997,0.447498,0.605307002,0.628890905,31.592501
2015/3/30,31.012501,31.6,31,31.592501,188398800,54.01803549,52.79114922,5.363834626,6.920788342,30.76694984,30.73803111,29.39759993,29.43068908,0.0577083,31.4729998,0.7875,0.631334573,0.640220126,31.1075
2015/3/31,31.522499,31.622499,31.09,31.1075,168362400,45.24623585,48.22888805,-11.4118354,-22.14876625,30.85914986,30.75252008,29.43717493,29.46389367,0.031567718,31.4113748,0.532499,0.617215205,0.63252576,31.0625
2015/4/1,31.205,31.280001,30.775,31.0625,162485600,44.46464155,47.81598631,-50.76807367,-68.71425073,30.93679986,30.76467616,29.47564993,29.49554962,0.007137715,31.3577499,0.505001,0.601184605,0.623416848,31.33
2015/4/2,31.2575,31.389999,31.047501,31.33,128880400,50.40600455,50.52742585,53.3615296,-33.30105499,31.01564984,30.78684572,29.51719994,29.53187581,0.009255088,31.34412485,0.342498,0.564229375,0.603351216,31.8375
2015/4/6,31.1175,31.877501,31.0825,31.8375,148776000,59.90125348,55.27537536,130.9893217,28.71632184,31.09039984,30.82804785,29.56304993,29.57753226,0.051292859,31.35349985,0.795001,0.59719675,0.617040487,31.502501
2015/4/7,31.91,32.029999,31.495001,31.502501,140049200,52.20400768,51.74514276,114.4528501,44.43217966,31.15554984,30.85449699,29.60599994,29.61565089,0.056920333,31.3393749,0.534998,0.588311215,0.611180309,31.4
2015/4/8,31.4625,31.6,31.2425,31.4,149316800,49.91442213,50.67863071,14.29062191,-1.301297253,31.21804984,30.87588927,29.64574995,29.65098493,0.052503941,31.35299985,0.3575,0.555338184,0.593060287,31.639999
2015/4/9,31.4625,31.645,31.165001,31.639999,129936000,55.27301512,53.11528263,35.32293905,27.70622299,31.30514982,30.90585436,29.68402494,29.69037178,0.067590688,31.40699985,0.479999,0.544575443,0.584984481,31.775
2015/4/10,31.487499,31.8025,31.315001,31.775,160752000,58.20736679,54.47765318,70.98328613,67.63950384,31.36409984,30.9399385,29.71972494,29.73165199,0.089409835,31.4401249,0.487499,0.536421666,0.578021232,31.7125
2015/4/13,32.092499,32.142502,31.6525,31.7125,145460400,56.21537532,53.69968224,126.3575024,121.6058318,31.40384984,30.97023503,29.75139994,29.77087712,0.100499938,31.48087495,0.490002,0.529790285,0.571734144,31.575001
2015/4/14,31.75,31.8225,31.477501,31.575001,102098400,51.6763014,51.94228381,11.16729908,70.18354423,31.44954984,30.99395134,29.78217496,29.80660271,0.097074885,31.49775005,0.344999,0.50339153,0.555538777,31.695
2015/4/15,31.602501,31.782499,31.502501,31.695,115881600,55.34730409,53.37634475,29.07402339,71.09832801,31.49029986,31.02144345,29.81044996,29.8439971,0.102857743,31.49450005,0.279998,0.471478169,0.535857293,31.5425
2015/4/16,31.57,31.775,31.5275,31.5425,113476000,49.74446318,51.28200852,4.242244786,50.15460937,31.52789986,31.04187704,29.83919996,29.87763115,0.094051062,31.46575005,0.2475,0.439481287,0.515260343,31.1875
2015/4/17,31.387501,31.535,31.115,31.1875,207828000,39.01750451,46.68940352,-173.751718,-76.71447012,31.55384988,31.04758774,29.86029997,29.9035694,0.057760345,31.43137505,0.4275,0.437769675,0.508991747,31.9
2015/4/20,31.3925,32.029999,31.2925,31.9,188217200,59.47830959,55.33512749,73.82570078,82.57105768,31.59214986,31.08101567,29.88812497,29.94310306,0.085506816,31.45262505,0.842499,0.49558815,0.532813694,31.727501
2015/4/21,32.025002,32.049999,31.6675,31.727501,129740400,54.32955517,53.09026812,85.96820753,98.39202168,31.63204988,31.10636804,29.90882499,29.978438,0.092510464,31.4488751,0.382499,0.479432557,0.52207693,32.154999
2015/4/22,31.747499,32.217499,31.58,32.154999,150618000,63.4720236,57.67312808,139.7745096,164.7070681,31.67654986,31.14749082,29.93637498,30.02153861,0.131045807,31.473,0.637499,0.502013477,0.530321364,32.4175
2015/4/23,32.075001,32.605,32.035,32.4175,183083600,68.05340519,60.24165151,163.9723189,243.9911154,31.71479988,31.1972951,29.96304998,30.06898382,0.180684166,31.55162505,0.57,0.511725838,0.533155552,32.57
2015/4/24,32.622501,32.657501,32.307499,32.57,178103600,70.55633351,61.69589213,124.2575489,206.046243,31.7417999,31.25112667,29.99142498,30.11850933,0.229680782,31.6271251,0.350002,0.488622432,0.520073155,33.162498
2015/4/27,33.077499,33.282501,32.787498,33.162498,387816800,78.2724455,66.77994454,139.920819,228.3692302,31.77274986,31.32608241,30.03537496,30.17878685,0.312715796,31.744625,0.712501,0.520605085,0.533818001,32.639999
2015/4/28,33.615002,33.634998,32.392502,32.639999,475696000,61.65029663,59.30452216,87.01777025,144.1793664,31.79014984,31.37760855,30.07519996,30.22752414,0.332527175,31.7969999,1.242496,0.623732359,0.584437858,32.16
2015/4/29,32.540001,32.897499,32.075001,32.16,253544400,50.22001864,53.3915999,-10.22915433,53.14578477,31.79419984,31.40829056,30.10697496,30.2657913,0.305968908,31.8496249,0.822498,0.65212745,0.601442154,31.2875
2015/4/30,32.16,32.16,31.145,31.2875,332781600,36.04699337,44.67262181,-152.7238107,-73.71248967,31.77634984,31.40355368,30.13112497,30.28602332,0.212073185,31.8608749,1.015,0.703966386,0.630982,32.237499
2015/5/1,31.525,32.532501,31.325001,32.237499,234050400,52.92383773,53.56435684,-65.8273756,-0.512754724,31.77884984,31.43625742,30.16599996,30.32466671,0.211874767,31.90624985,1.245001,0.781257045,0.6748405,32.174999
2015/5/4,32.375,32.642502,32.064999,32.174999,203953200,51.87314313,52.96131598,-16.55054547,32.81714821,31.77484982,31.46522768,30.20674995,30.36130724,0.204319029,31.9231248,0.577503,0.752149324,0.667887822,31.450001
2015/5/5,32.037498,32.112499,31.445,31.450001,197085600,40.88762315,46.43118239,-88.88469757,-64.40609548,31.73884984,31.46463055,30.23594995,30.3828657,0.138236271,31.9204998,0.729999,0.748984992,0.672324334,31.252501
2015/5/6,31.639999,31.6875,30.84,31.252501,288564000,38.30917761,44.81028336,-111.6266376,-118.0890112,31.70304986,31.45631175,30.26859997,30.40008633,0.069131702,31.91312485,0.8475,0.763058565,0.684836882,31.315001
2015/5/7,31.192499,31.52,31.004999,31.315001,175763600,39.71280199,45.45916517,-84.72320067,-115.1516345,31.68539992,31.45077015,30.30269997,30.41820359,0.019187876,31.89687495,0.515001,0.72762177,0.672705748,31.905001
2015/5/8,31.67,31.905001,31.5275,31.905001,222201600,51.79267043,51.28222869,19.74161214,-41.9081753,31.67139994,31.46858312,30.34742497,30.44764533,0.026904959,31.903375,0.59,0.707961517,0.666798194,31.58
2015/5/11,31.8475,31.889999,31.407499,31.58,168143200,45.88414362,48.22770359,-18.86816664,-61.12785477,31.6606999,31.47295241,30.39264996,30.47006835,0.006718492,31.89675,0.497502,0.677895872,0.654705609,31.467501
2015/5/12,31.4,31.719999,31.205,31.467501,192640000,43.86334334,47.18012989,-43.0513955,-73.59808236,31.64459994,31.47273863,30.44044997,30.48981963,-0.01814796,31.891375,0.514999,0.65462489,0.644726565,31.502501
2015/5/13,31.5375,31.797501,31.467501,31.502501,138776800,44.74659804,47.56175786,26.8179949,-49.61887272,31.62784996,31.47390578,30.48194997,30.50987287,-0.034631385,31.88175005,0.33,0.608249906,0.622246096,32.237499
2015/5/14,31.852501,32.237499,31.790001,32.237499,180814000,60.11973129,54.926637,157.5379333,23.70938717,31.62989998,31.50385061,30.52269996,30.54408351,0.011481229,31.9165,0.734998,0.626356776,0.630299804,32.192501
2015/5/15,32.267502,32.372501,32.052502,32.192501,152832000,58.94826911,54.42268497,123.9556493,59.05686571,31.64169998,31.53085651,30.56517497,30.57672565,0.043888921,31.96675005,0.319999,0.58259138,0.608135461,32.547501
2015/5/18,32.095001,32.68,32.09,32.547501,203531600,65.19112315,57.71859556,119.8566333,115.8164138,31.65965,31.57072492,30.60829997,30.61575116,0.097098493,31.9991251,0.59,0.583649754,0.606840071,32.517502
2015/5/19,32.672501,32.720001,32.41,32.517502,178532800,64.22817587,57.34123472,99.21516279,129.2566772,31.67430004,31.60785344,30.65212499,30.65340983,0.135287286,32.03862515,0.310001,0.544557075,0.58563728,32.514999
2015/5/20,32.5,32.744999,32.334999,32.514999,145819600,64.1359577,57.3075687,77.34093069,105.2025681,31.70205,31.64342777,30.69724997,30.69027321,0.163465875,32.05662515,0.41,0.525334636,0.57309176,32.8475
2015/5/21,32.517502,32.907501,32.4575,32.8475,158921600,70.66384923,60.61557322,97.39464425,116.6621824,31.74780002,31.69064629,30.74074998,30.73299082,0.210204555,32.07812515,0.450001,0.514572688,0.564299563,33.134998
2015/5/22,32.900002,33.2425,32.849998,33.134998,182384000,75.21473486,63.26596683,158.4189319,141.4429929,31.78825,31.74728753,30.78732495,30.7805556,0.267361999,32.10637505,0.395,0.497490875,0.552206737,32.404999
2015/5/26,33.150002,33.227501,32.279999,32.404999,282790400,51.53303994,53.43332599,14.41772031,72.04195004,31.8184,31.77308014,30.83007495,30.81272299,0.250863073,32.0685001,0.947502,0.561778179,0.580442113,33.009998
2015/5/27,32.584999,33.064999,32.512501,33.009998,183332800,62.84436978,59.10587231,66.41054913,90.24478903,31.85384998,31.82158672,30.88422494,30.85623363,0.283339754,32.08700005,0.66,0.575809867,0.586124819,32.945
2015/5/28,32.965,32.987499,32.775002,32.945,122933200,61.05827483,58.28441445,59.61103863,85.63535758,31.87754998,31.86564215,30.94034994,30.89759557,0.300370478,32.12625005,0.234996,0.527122172,0.561044189,32.57
2015/5/29,32.807499,32.862499,32.474998,32.57,203538000,51.25345957,53.65151765,-58.24246708,40.38540087,31.88659998,31.89326402,31.00042494,30.93071267,0.280376083,32.19037505,0.470002,0.518962148,0.554541176,32.634998
2015/6/1,32.57,32.8475,32.512501,32.634998,128451200,52.7865786,54.32914779,-60.27146462,39.11447197,31.90179994,31.92235163,31.06112491,30.96446107,0.266700815,32.21025,0.334999,0.492681698,0.538859592,32.490002
2015/6/2,32.465,32.665001,32.330002,32.490002,134670400,48.79274349,52.48566695,-103.8892052,-8.830408173,31.92209998,31.94461243,31.11664993,30.99466996,0.241380616,32.22600015,0.334999,0.470155598,0.524298121,32.529999
2015/6/3,32.665001,32.735001,32.474998,32.529999,123934000,50.00996124,52.95983323,-59.89707682,-7.252586875,31.93664996,31.96756876,31.16222492,31.02507267,0.221982721,32.28000005,0.260003,0.440133798,0.505419898,32.34
2015/6/4,32.395,32.645,32.227501,32.34,153800400,44.18868115,50.38744256,-118.6254589,-88.34424276,31.94999994,31.98217391,31.20559991,31.05111097,0.189098607,32.334375,0.417499,0.436900256,0.499139834,32.162498
2015/6/5,32.375,32.422501,32.09,32.162498,142507200,39.21362798,48.03981983,-141.2419184,-162.5836976,31.97634992,31.98924544,31.25409989,31.07311874,0.147020026,32.37674985,0.332501,0.421986076,0.48723706,31.950001
2015/6/8,32.224998,32.302502,31.7075,31.950001,210699200,33.8852638,45.317695,-154.3325268,-205.8287902,31.99414996,31.98770645,31.2980499,31.09048283,0.095425708,32.37899985,0.595002,0.446702637,0.494934556,31.855
2015/6/9,31.674999,32.02,31.405001,31.855,224301600,31.64266256,44.11419773,-135.3066076,-199.8271194,32.01499996,31.98250227,31.34209989,31.10562186,0.046336909,32.39274985,0.614999,0.470744975,0.503510587,32.220001
2015/6/10,31.98,32.334999,31.9625,32.220001,156349200,47.28184532,49.64709251,-17.6924384,-78.09928978,32.02754996,31.99181595,31.3972499,31.12768887,0.036465856,32.43037485,0.479999,0.472066978,0.501831188,32.147499
2015/6/11,32.294998,32.544998,32.119999,32.147499,141563600,44.9012266,48.61745639,24.3290012,-47.06711984,32.04834994,31.99792117,31.4537499,31.14788322,0.022532925,32.46262475,0.424999,0.465342981,0.496343175,31.7925
2015/6/12,32.047501,32.0825,31.7775,31.7925,147544800,34.87148399,43.82484549,-75.26495822,-115.4946371,32.06294994,31.98986543,31.4998749,31.16064797,-0.016958983,32.4403748,0.369999,0.451722413,0.487318591,31.73
2015/6/15,31.525,31.809999,31.4275,31.73,175955600,33.34173742,43.02077207,-114.6067283,-135.3425755,32.07094994,31.97967463,31.54329989,31.17192232,-0.052692427,32.41724975,0.382499,0.441833354,0.479831477,31.9
2015/6/16,31.7575,31.9625,31.592501,31.9,125976400,41.48719801,45.92687105,-43.83342295,-89.85829913,32.07219994,31.97655014,31.58129989,31.18633976,-0.066526977,32.3848747,0.369999,0.431571303,0.4719863,31.825001
2015/6/17,31.93,31.969999,31.684999,31.825001,131672400,39.03226976,44.8403111,-32.44745883,-76.72264367,32.07864994,31.97060703,31.61709989,31.19898657,-0.082590697,32.35024965,0.285,0.410632545,0.458630136,31.969999
2015/6/18,31.807501,32.077499,31.805,31.969999,141628800,46.21134805,47.42982065,4.448000559,-40.42990568,32.09004992,31.97058319,31.65404988,31.21425421,-0.082668236,32.32299965,0.272499,0.390899182,0.445335055,31.65
2015/6/19,31.9275,31.955,31.6,31.65,218867600,35.46042036,42.66902322,-70.13485862,-81.97580828,32.09024994,31.9580113,31.69769988,31.22288287,-0.107313883,32.26312465,0.369999,0.387913442,0.439953908,31.9025
2015/6/22,31.872499,32.014999,31.77,31.9025,136157200,46.84465407,47.17477269,64.07929834,-33.97973477,32.09279994,31.95583439,31.72844989,31.23634069,-0.105257751,32.20149975,0.364999,0.38463995,0.434599986,31.7575
2015/6/23,31.870001,31.9025,31.719999,31.7575,121075600,41.89379276,44.98818223,-16.44304566,-59.13850178,32.09369994,31.94805657,31.74877489,31.24666071,-0.114014254,32.1691248,0.182501,0.355762957,0.416592916,32.0275
2015/6/24,31.8025,32.450001,31.780001,32.0275,221123600,52.74363834,49.66655411,157.8437242,65.21992952,32.10274992,31.95117199,31.77614988,31.26212294,-0.098036992,32.1199999,0.692501,0.403868392,0.436300636,31.875
2015/6/25,32.215,32.299999,31.875,31.875,127752400,46.9649679,47.22374285,77.04015101,47.20210448,32.10634992,31.94818486,31.79832489,31.27425916,-0.096567207,32.0664999,0.424999,0.40688705,0.435493376,31.6875
2015/6/26,31.9175,31.997499,31.627501,31.6875,176267200,40.58648366,44.33637462,-75.03922667,-62.52720701,32.10924992,31.93796192,31.81857489,31.28244218,-0.109272449,32.0223749,0.369998,0.401617186,0.430815135,31.1325
2015/6/29,31.365,31.6175,31.120001,31.1325,196645600,27.62846269,37.1045856,-196.4305554,-226.4431656,32.10814992,31.90637518,31.8309999,31.27947302,-0.162254933,31.94725,0.567499,0.425314588,0.440578268,31.3575
2015/6/30,31.3925,31.530001,31.215,31.3575,177482800,37.12322002,41.28580448,-105.8244037,-164.8826359,32.09729992,31.88485066,31.84472489,31.28101811,-0.183967649,31.8906249,0.397501,0.421341218,0.437501321,31.65
2015/7/1,31.725,31.735001,31.497499,31.65,120955200,47.55804334,46.28507807,-22.26492102,-55.93443017,32.0957499,31.87564083,31.86389989,31.28832471,-0.175549206,31.84662495,0.377501,0.41507833,0.433215583,31.610001
2015/7/2,31.6075,31.672501,31.442499,31.610001,108844000,46.33133953,45.71188508,-27.94998721,-64.9779371,32.08484994,31.86522359,31.8806999,31.29469456,-0.170143802,31.810125,0.230002,0.388638854,0.418700327,31.5
2015/7/6,31.235001,31.557501,31.2125,31.5,112241600,42.79011486,44.09463277,-55.07014369,-104.8458023,32.06649994,31.85090109,31.89064991,31.29876002,-0.172744846,31.7770001,0.397501,0.389904875,0.41718609,31.422501
2015/7/7,31.4725,31.5375,30.942499,31.422501,187787200,40.26077598,42.9419377,-77.76060372,-116.7381989,32.04354996,31.83410109,31.89267493,31.30121035,-0.178996356,31.7506251,0.595001,0.419204321,0.429887155,30.6425
2015/7/8,31.120001,31.16,30.635,30.6425,243046400,23.76557202,33.46099877,-198.1997411,-194.059531,31.99315,31.78737163,31.88294993,31.28816654,-0.24407672,31.6900001,0.787501,0.471818133,0.455431001,30.0175
2015/7/9,30.9625,31.014999,29.805,30.0175,314380000,17.18398003,28.10621833,-164.3726527,-226.1549705,31.94070002,31.7179649,31.86542493,31.26300475,-0.342141658,31.57987505,1.209999,0.577272542,0.509328715,30.82
2015/7/10,30.485001,30.9625,30.3025,30.82,245418000,41.46670692,41.13268673,-62.50260005,-121.540622,31.91390002,31.68275059,31.85404993,31.25423235,-0.351057018,31.5135001,0.945,0.629805036,0.540448093,31.415001
2015/7/13,31.2575,31.440001,31.08,31.415001,165762000,53.30899815,48.57289028,42.98093592,-12.55229323,31.91645004,31.67225061,31.84639994,31.25741589,-0.306576869,31.49462515,0.620001,0.62840446,0.546130443,31.4025
2015/7/14,31.51,31.592501,31.26,31.4025,127072400,53.04593577,48.43438188,68.04412134,12.04311432,31.89975006,31.66167215,31.83929995,31.26028886,-0.269231227,31.47825015,0.332501,0.586132537,0.530871197,31.705
2015/7/15,31.43,31.7875,31.395,31.705,134596800,58.78731861,52.00117617,93.90672246,63.65544353,31.89035008,31.66337128,31.83259995,31.26909504,-0.212772605,31.46850015,0.3925,0.558470746,0.52098754,32.127499
2015/7/16,31.934999,32.142502,31.8375,32.127499,144889600,65.63451641,56.52440311,117.6357668,147.2945278,31.90390004,31.68157237,31.82137494,31.28609319,-0.132410259,31.48362505,0.437502,0.541189496,0.515024287,32.404999
2015/7/17,32.27,32.404999,32.077499,32.404999,184658800,69.51552666,59.24122338,115.0280059,175.7978134,31.92695,31.70994204,31.81499993,31.3082498,-0.045802606,31.50537505,0.3275,0.510662426,0.501629695,33.017502
2015/7/20,32.7425,33.2425,32.674999,33.017502,235600800,76.38351577,64.51255145,140.6243926,214.9164028,31.96100002,31.7612189,31.82319997,31.34209647,0.071434999,31.57375015,0.837501,0.55735365,0.525620503,32.6875
2015/7/21,33.212502,33.23,32.580002,32.6875,307025600,66.90835868,60.00945139,93.84737049,149.8880453,31.97665,31.79754365,31.82402497,31.36873819,0.136148802,31.61300015,0.649998,0.570588558,0.53450461,31.305
2015/7/22,30.497499,31.375,30.497499,31.305,461802400,41.65390946,45.63733044,-113.9099226,-55.84878799,31.97115,31.77822822,31.81592495,31.36747605,0.075014047,31.59037515,2.190001,0.801933192,0.652754352,31.290001
2015/7/23,31.549999,31.772499,31.264999,31.290001,203998000,41.45585376,45.50998314,-69.96372722,-10.7563637,31.9676,31.75908205,31.80609997,31.36594189,0.025065084,31.5535002,0.5075,0.759871308,0.642379041,31.125
2015/7/24,31.33,31.434999,30.975,31.125,168649200,39.07154125,44.05365124,-82.80368383,-38.09893797,31.96004998,31.73421609,31.79394997,31.36117075,-0.027516833,31.5160002,0.459999,0.717032406,0.629351895,30.692499
2015/7/27,30.772499,30.9025,30.530001,30.692499,177822000,33.22739657,40.40390823,-91.29817678,-81.75403699,31.92914998,31.69336444,31.77952498,31.34792969,-0.102901415,31.46625015,0.594999,0.699599063,0.626898117,30.844999
2015/7/28,30.844999,30.977501,30.637501,30.844999,134472400,37.09779607,42.22157183,-66.09280592,-69.97557196,31.90219994,31.6600952,31.77194996,31.33797064,-0.148625501,31.4518751,0.34,0.648227768,0.606405394,30.747499
2015/7/29,30.7875,30.875,30.567499,30.747499,148046800,35.56033241,41.35316361,-68.97941789,-86.14602058,31.8661999,31.62430712,31.76292495,31.32627811,-0.190533255,31.42137505,0.307501,0.599552515,0.585055081,30.592501
2015/7/30,30.58,30.6425,30.4275,30.592501,134513200,33.02210911,39.94654953,-97.05967182,-103.2335251,31.82769988,31.58384413,31.75099996,31.31174783,-0.233560159,31.3685001,0.319999,0.559616299,0.566122503,30.325001
2015/7/31,30.65,30.66,30.227501,30.325001,171540000,28.87261948,37.57132273,-105.2258109,-104.4260588,31.78389992,31.53447774,31.74297496,31.29220825,-0.285948073,31.3042501,0.432499,0.541456685,0.556577967,29.610001
2015/8/3,30.375,30.6425,29.379999,29.610001,279904000,20.74407221,32.08053827,-171.818341,-128.2505162,31.71914994,31.45900806,31.73347498,31.25889714,-0.380771105,31.20975015,1.262501,0.644463016,0.607001041,28.66
2015/8/4,29.355,29.424999,28.3125,28.66,496554400,14.44164111,26.53229566,-184.1485792,-179.869685,31.62964998,31.34924304,31.70894999,31.20743372,-0.526506938,31.0716251,1.297501,0.737754156,0.656322467,28.85
2015/8/5,28.237499,29.360001,28.025,28.85,397250400,20.10543762,29.17069775,-113.9960413,-154.7330357,31.55855,31.25123351,31.688475,31.16075176,-0.61953066,30.9820001,1.335001,0.823075134,0.704799505,28.782499
2015/8/6,28.9925,29.125,28.530001,28.782499,211612000,19.5685213,28.77532562,-75.49405417,-128.3536411,31.47400002,31.15442039,31.663925,31.11365755,-0.69073701,30.92025005,0.594999,0.790492829,0.696956612,28.879999
2015/8/7,28.645,29.0625,28.625,28.879999,154681600,23.03224383,30.24596987,-53.47110271,-104.7458509,31.3927,31.06522739,31.63512499,31.0694266,-0.730876036,30.82325,0.4375,0.740065282,0.678423997,29.93
2015/8/10,29.1325,29.997499,29.1325,29.93,219806400,50.05545639,43.72259128,43.03884326,-34.00402723,31.3399,31.02070867,31.61324999,31.04686365,-0.670234156,30.74899995,1.1175,0.793984527,0.709786568,28.372499
2015/8/11,29.452499,29.545,28.3325,28.372499,388331200,31.13687451,33.41102155,-53.68143676,-91.32427517,31.25465002,30.91685731,31.57822498,30.99390583,-0.739329809,30.5974999,1.5975,0.908772452,0.77319467,28.809999
2015/8/12,28.1325,28.855,27.407499,28.809999,404870000,38.72628244,37.84534108,-140.9723591,-104.7580489,31.18104996,30.83423542,31.55157497,30.95066007,-0.750138884,30.45274985,1.447501,0.985733673,0.821359408,28.7875
2015/8/13,29.01,29.1,28.635,28.7875,194143200,38.4718944,37.70627918,-6.584607029,-58.34766231,31.10619998,30.75397128,31.52142497,30.90782513,-0.751853734,30.2857499,0.465,0.911343148,0.795905165,28.99
2015/8/14,28.58,29.077499,28.502501,28.99,171718000,42.44202664,39.84861646,-6.749243221,-49.40756392,31.03919998,30.68479594,31.49459996,30.86984833,-0.728475297,30.11499995,0.574998,0.863293842,0.780126082,29.290001
2015/8/17,29.01,29.4125,28.875,29.290001,163538800,48.21715691,42.97738243,59.61842807,-12.64641229,30.98175004,30.6300981,31.47904998,30.83856417,-0.677925441,29.9286249,0.5375,0.816751864,0.762795647,29.125
2015/8/18,29.1075,29.360001,29.002501,29.125,138242800,45.30059714,41.69287145,38.85556537,-5.592521283,30.92525002,30.57107464,31.45969999,30.80463214,-0.64375768,29.7504999,0.3575,0.751144455,0.733845958,28.752501
